# BdyPrsType=1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Grp  Tmsp   Pressure Fx     Pressure Fy     Pressure Fz      Viscous Fx      Viscous Fy      Viscous Fz      Total Fx        Total Fy        Total Fz         |Force|       Pressure Mx     Pressure My     Pressure Mz      Viscous Mx      Viscous My      Viscous Mz       Total Mx        Total My        Total Mz       |Moment|       FxAng   FyAng   FzAng   MxAng   MyAng   MzAng
 1      14   0.7603726E+05  -0.1355503E+04   0.1879950E+05   0.1530274E+03  -0.4259981E-01  -0.3360004E+01   0.7619029E+05  -0.1355546E+04   0.1879614E+05   0.7848626E+05  -0.1723308E+05  -0.1773487E+07  -0.4643517E+04   0.3241945E+01  -0.1755694E+04   0.1519145E+01  -0.1722984E+05  -0.1775243E+07  -0.4641998E+04   0.1775332E+07    13.89   90.99   76.14   90.56  179.42   90.15
 1      15   0.7186909E+05  -0.1259483E+04   0.1798839E+05   0.1548786E+03  -0.8129324E-01  -0.3084985E+01   0.7202397E+05  -0.1259564E+04   0.1798531E+05   0.7424628E+05  -0.1581210E+05  -0.1744989E+07  -0.3009598E+04   0.2943286E+01  -0.1789199E+04   0.4180630E+01  -0.1580916E+05  -0.1746778E+07  -0.3005417E+04   0.1746852E+07    14.05   90.97   75.98   90.52  179.47   90.10
 1      16   0.6785473E+05  -0.1163292E+04   0.1718157E+05   0.1569295E+03  -0.1107728E+00  -0.2831700E+01   0.6801166E+05  -0.1163403E+04   0.1717874E+05   0.7015731E+05  -0.1440557E+05  -0.1706236E+07  -0.1475317E+04   0.2740886E+01  -0.1818468E+04   0.6744315E+01  -0.1440283E+05  -0.1708055E+07  -0.1468573E+04   0.1708116E+07    14.21   90.95   75.83   90.48  179.51   90.05
 1      17   0.6400729E+05  -0.1068386E+04   0.1637798E+05   0.1591503E+03  -0.1299902E+00  -0.2599590E+01   0.6416644E+05  -0.1068516E+04   0.1637538E+05   0.6623162E+05  -0.1303710E+05  -0.1658465E+07  -0.3916190E+02   0.2629226E+01  -0.1844209E+04   0.9045287E+01  -0.1303447E+05  -0.1660310E+07  -0.3011662E+02   0.1660361E+07    14.35   90.92   75.69   90.45  179.55   90.00
 1      18   0.6033381E+05  -0.9737718E+03   0.1557718E+05   0.1615009E+03  -0.1373703E+00  -0.2387245E+01   0.6049531E+05  -0.9739092E+03   0.1557479E+05   0.6247564E+05  -0.1168882E+05  -0.1602736E+07   0.1255896E+04   0.2624777E+01  -0.1866585E+04   0.1131162E+02  -0.1168620E+05  -0.1604602E+07   0.1267208E+04   0.1604645E+07    14.46   90.89   75.56   90.42  179.58   89.95
 1      19   0.5683878E+05  -0.8800815E+03   0.1479984E+05   0.1639517E+03  -0.1397569E+00  -0.2199311E+01   0.5700274E+05  -0.8802213E+03   0.1479764E+05   0.5889870E+05  -0.1036476E+05  -0.1540098E+07   0.2366004E+04   0.2653115E+01  -0.1886105E+04   0.1321687E+02  -0.1036211E+05  -0.1541984E+07   0.2379221E+04   0.1542021E+07    14.58   90.86   75.45   90.39  179.60   89.91
 1      20   0.5352592E+05  -0.7904289E+03   0.1406448E+05   0.1664718E+03  -0.1337313E+00  -0.2027375E+01   0.5369239E+05  -0.7905627E+03   0.1406245E+05   0.5550901E+05  -0.9103818E+04  -0.1471577E+07   0.3222335E+04   0.2725116E+01  -0.1903228E+04   0.1471866E+02  -0.9101093E+04  -0.1473480E+07   0.3237053E+04   0.1473512E+07    14.70   90.82   75.32   90.35  179.62   89.87
 1      21   0.5039407E+05  -0.7028561E+03   0.1336800E+05   0.1690318E+03  -0.1226983E+00  -0.1869759E+01   0.5056310E+05  -0.7029788E+03   0.1336613E+05   0.5230463E+05  -0.7876716E+04  -0.1397930E+07   0.3960184E+04   0.2836816E+01  -0.1918195E+04   0.1603654E+02  -0.7873879E+04  -0.1399848E+07   0.3976220E+04   0.1399876E+07    14.83   90.77   75.19   90.32  179.64   89.84
 1      22   0.4744110E+05  -0.6199669E+03   0.1270591E+05   0.1716257E+03  -0.1051862E+00  -0.1726211E+01   0.4761273E+05  -0.6200721E+03   0.1270419E+05   0.4928238E+05  -0.6725337E+04  -0.1320030E+07   0.4480171E+04   0.2993757E+01  -0.1931766E+04   0.1704401E+02  -0.6722343E+04  -0.1321961E+07   0.4497215E+04   0.1321986E+07    14.96   90.72   75.06   90.29  179.65   89.81
 1      23   0.4466130E+05  -0.5401543E+03   0.1207504E+05   0.1742302E+03  -0.8502978E-01  -0.1590020E+01   0.4483553E+05  -0.5402394E+03   0.1207345E+05   0.4643581E+05  -0.5617924E+04  -0.1238598E+07   0.4883729E+04   0.3207802E+01  -0.1944099E+04   0.1793164E+02  -0.5614716E+04  -0.1240542E+07   0.4901661E+04   0.1240564E+07    15.09   90.67   74.93   90.26  179.66   89.77
 1      24   0.4205177E+05  -0.4665151E+03   0.1147323E+05   0.1768259E+03  -0.6271678E-01  -0.1453403E+01   0.4222860E+05  -0.4665779E+03   0.1147178E+05   0.4376156E+05  -0.4592080E+04  -0.1154311E+07   0.4993832E+04   0.3422935E+01  -0.1955488E+04   0.1857309E+02  -0.4588657E+04  -0.1156267E+07   0.5012405E+04   0.1156287E+07    15.21   90.61   74.80   90.23  179.66   89.75
 1      25   0.3960542E+05  -0.3952475E+03   0.1089877E+05   0.1793963E+03  -0.4260879E-01  -0.1312624E+01   0.3978482E+05  -0.3952901E+03   0.1089746E+05   0.4125218E+05  -0.3606028E+04  -0.1067959E+07   0.5134393E+04   0.3629224E+01  -0.1965985E+04   0.1902703E+02  -0.3602398E+04  -0.1069925E+07   0.5153420E+04   0.1069943E+07    15.33   90.55   74.68   90.19  179.66   89.72
 1      26   0.3731595E+05  -0.3305992E+03   0.1035122E+05   0.1819335E+03  -0.2046420E-01  -0.1166902E+01   0.3749788E+05  -0.3306197E+03   0.1035005E+05   0.3890147E+05  -0.2711999E+04  -0.9800306E+06   0.5023487E+04   0.3843166E+01  -0.1975966E+04   0.1927015E+02  -0.2708156E+04  -0.9820065E+06   0.5042757E+04   0.9820232E+06    15.44   90.49   74.57   90.16  179.67   89.71
 1      27   0.3517631E+05  -0.2708631E+03   0.9827449E+04   0.1844275E+03   0.1588215E-03  -0.1019145E+01   0.3536074E+05  -0.2708630E+03   0.9826430E+04   0.3670169E+05  -0.1879265E+04  -0.8911490E+06   0.4717074E+04   0.4039751E+01  -0.1985644E+04   0.1927436E+02  -0.1875226E+04  -0.8931346E+06   0.4736349E+04   0.8931492E+06    15.54   90.42   74.47   90.12  179.67   89.70
 1      28   0.3318026E+05  -0.2178058E+03   0.9328104E+04   0.1868743E+03   0.1580904E-01  -0.8725700E+00   0.3336713E+05  -0.2177900E+03   0.9327232E+04   0.3464694E+05  -0.1156133E+04  -0.8018908E+06   0.4305166E+04   0.4211951E+01  -0.1995231E+04   0.1903548E+02  -0.1151921E+04  -0.8038861E+06   0.4324202E+04   0.8038985E+06    15.62   90.36   74.38   90.08  179.68   89.69
 1      29   0.3132237E+05  -0.1727937E+03   0.8852098E+04   0.1892680E+03   0.2896194E-01  -0.7251201E+00   0.3151164E+05  -0.1727647E+03   0.8851373E+04   0.3273164E+05  -0.5530145E+03  -0.7128215E+06   0.3779665E+04   0.4384354E+01  -0.2004792E+04   0.1868725E+02  -0.5486301E+03  -0.7148263E+06   0.3798352E+04   0.7148366E+06    15.69   90.30   74.31   90.04  179.69   89.70
 1      30   0.2959390E+05  -0.1336526E+03   0.8397223E+04   0.1916011E+03   0.4113079E-01  -0.5750769E+00   0.2978551E+05  -0.1336115E+03   0.8396648E+04   0.3094669E+05  -0.3611712E+02  -0.6244489E+06   0.3167835E+04   0.4536991E+01  -0.2014399E+04   0.1816573E+02  -0.3158013E+02  -0.6264633E+06   0.3186000E+04   0.6264714E+06    15.75   90.25   74.26   90.00  179.71   89.71
 1      31   0.2798975E+05  -0.1014598E+03   0.7964559E+04   0.1938679E+03   0.5009283E-01  -0.4235386E+00   0.2818361E+05  -0.1014097E+03   0.7964135E+04   0.2928744E+05   0.3916961E+03  -0.5373416E+06   0.2436079E+04   0.4676341E+01  -0.2024123E+04   0.1752374E+02   0.3963725E+03  -0.5393657E+06   0.2453603E+04   0.5393714E+06    15.78   90.20   74.22   89.96  179.74   89.74
 1      32   0.2650308E+05  -0.7460904E+02   0.7555299E+04   0.1960615E+03   0.5451443E-01  -0.2698471E+00   0.2669914E+05  -0.7455453E+02   0.7555029E+04   0.2774758E+05   0.7398920E+03  -0.4519641E+06   0.1655286E+04   0.4787366E+01  -0.2033767E+04   0.1675666E+02   0.7446794E+03  -0.4539979E+06   0.1672042E+04   0.4540016E+06    15.80   90.15   74.20   89.91  179.77   89.79
